ts,iso,sut_cpu,sut_rss_mb,jmeter_cpu,jmeter_rss_mb
1786720881,2026-08-14T22:21:21+07:00,54.7,149,0.7,917
1786720882,2026-08-14T22:21:22+07:00,52.6,149,0.0,917
1786720883,2026-08-14T22:21:23+07:00,56.4,150,0.1,917
1786720884,2026-08-14T22:21:24+07:00,51.4,150,0.0,917
1786720885,2026-08-14T22:21:25+07:00,53.5,150,0.0,917
1786720886,2026-08-14T22:21:26+07:00,52.7,150,0.1,917
1786720887,2026-08-14T22:21:27+07:00,55.9,150,0.0,917
1786720888,2026-08-14T22:21:28+07:00,55.3,150,0.1,917
1786720889,2026-08-14T22:21:29+07:00,52.6,150,0.0,917
1786720890,2026-08-14T22:21:30+07:00,54.1,150,0.1,917
1786720891,2026-08-14T22:21:31+07:00,54.8,150,2.2,918
1786720892,2026-08-14T22:21:32+07:00,52.3,150,0.0,918
1786720893,2026-08-14T22:21:33+07:00,56.6,150,0.0,918
1786720894,2026-08-14T22:21:34+07:00,52.4,150,0.0,918
1786720895,2026-08-14T22:21:35+07:00,60.9,145,0.0,918
1786720896,2026-08-14T22:21:36+07:00,56.8,145,0.0,918
1786720897,2026-08-14T22:21:37+07:00,56.2,139,0.0,918
1786720898,2026-08-14T22:21:38+07:00,52.5,139,0.0,918
1786720900,2026-08-14T22:21:40+07:00,52.0,144,0.0,918
1786720901,2026-08-14T22:21:41+07:00,56.4,144,0.0,918
1786720902,2026-08-14T22:21:42+07:00,53.4,144,4.5,919
1786720903,2026-08-14T22:21:43+07:00,53.2,146,0.0,919
1786720904,2026-08-14T22:21:44+07:00,54.7,146,0.0,919
1786720905,2026-08-14T22:21:45+07:00,53.9,146,0.0,919
1786720906,2026-08-14T22:21:46+07:00,55.4,149,0.0,919
1786720907,2026-08-14T22:21:47+07:00,52.1,149,0.0,919
1786720908,2026-08-14T22:21:48+07:00,50.4,149,0.0,919
1786720909,2026-08-14T22:21:49+07:00,54.1,150,0.0,919
1786720910,2026-08-14T22:21:50+07:00,52.3,150,0.0,919
1786720911,2026-08-14T22:21:51+07:00,52.3,152,0.0,919
1786720912,2026-08-14T22:21:52+07:00,52.5,152,4.3,919
1786720913,2026-08-14T22:21:53+07:00,50.8,152,0.0,919
1786720914,2026-08-14T22:21:54+07:00,57.2,153,0.0,919
1786720915,2026-08-14T22:21:55+07:00,55.4,153,0.1,919
1786720916,2026-08-14T22:21:56+07:00,53.4,153,0.0,919
1786720917,2026-08-14T22:21:57+07:00,50.9,152,0.0,919
1786720918,2026-08-14T22:21:58+07:00,51.8,152,0.0,919
1786720919,2026-08-14T22:21:59+07:00,60.2,153,0.0,919
1786720921,2026-08-14T22:22:01+07:00,51.1,153,0.0,919
1786720922,2026-08-14T22:22:02+07:00,51.5,153,0.0,919
1786720923,2026-08-14T22:22:03+07:00,57.6,154,0.0,919
1786720924,2026-08-14T22:22:04+07:00,52.7,154,0.0,919
1786720925,2026-08-14T22:22:05+07:00,51.8,154,0.0,919
1786720926,2026-08-14T22:22:06+07:00,54.8,154,0.0,919
1786720927,2026-08-14T22:22:07+07:00,52.5,154,0.0,919
1786720928,2026-08-14T22:22:08+07:00,61.0,154,0.0,919
1786720929,2026-08-14T22:22:09+07:00,53.6,154,0.0,919
1786720930,2026-08-14T22:22:10+07:00,53.0,154,0.0,919
1786720931,2026-08-14T22:22:11+07:00,57.2,154,0.0,919
1786720932,2026-08-14T22:22:12+07:00,54.4,154,0.1,919
1786720933,2026-08-14T22:22:13+07:00,53.1,154,0.0,919
1786720934,2026-08-14T22:22:14+07:00,53.6,155,0.0,919
1786720935,2026-08-14T22:22:15+07:00,54.3,155,0.0,919
1786720936,2026-08-14T22:22:16+07:00,49.0,155,0.4,919
1786720937,2026-08-14T22:22:17+07:00,51.8,155,0.0,919
1786720938,2026-08-14T22:22:18+07:00,50.6,155,0.0,919
1786720939,2026-08-14T22:22:19+07:00,54.7,155,0.0,919
1786720940,2026-08-14T22:22:20+07:00,53.8,155,0.0,919
1786720941,2026-08-14T22:22:21+07:00,52.7,155,0.0,919
1786720943,2026-08-14T22:22:23+07:00,54.7,155,0.0,919
1786720944,2026-08-14T22:22:24+07:00,53.0,155,0.0,919
1786720945,2026-08-14T22:22:25+07:00,51.4,156,0.0,919
1786720946,2026-08-14T22:22:26+07:00,53.5,156,0.0,919
1786720947,2026-08-14T22:22:27+07:00,51.4,156,0.0,919
1786720948,2026-08-14T22:22:28+07:00,54.9,156,0.0,919
1786720949,2026-08-14T22:22:29+07:00,52.9,156,0.0,919
1786720950,2026-08-14T22:22:30+07:00,53.6,156,0.1,919
1786720951,2026-08-14T22:22:31+07:00,52.5,156,0.0,919
1786720952,2026-08-14T22:22:32+07:00,51.1,156,0.0,919
1786720953,2026-08-14T22:22:33+07:00,52.9,156,0.0,919
1786720954,2026-08-14T22:22:34+07:00,53.0,159,0.0,919
1786720955,2026-08-14T22:22:35+07:00,53.2,159,0.0,919
1786720956,2026-08-14T22:22:36+07:00,51.4,159,0.0,919
1786720957,2026-08-14T22:22:37+07:00,53.6,159,0.0,919
1786720958,2026-08-14T22:22:38+07:00,53.0,159,0.0,919
1786720959,2026-08-14T22:22:39+07:00,51.8,159,0.0,919
1786720960,2026-08-14T22:22:40+07:00,54.2,159,0.0,919
1786720961,2026-08-14T22:22:41+07:00,51.7,159,0.0,919
1786720962,2026-08-14T22:22:42+07:00,59.7,159,0.0,919
1786720964,2026-08-14T22:22:44+07:00,53.9,159,0.0,919
1786720965,2026-08-14T22:22:45+07:00,52.2,159,0.0,919
1786720966,2026-08-14T22:22:46+07:00,51.6,160,0.7,921
1786720967,2026-08-14T22:22:47+07:00,53.9,160,0.0,921
1786720968,2026-08-14T22:22:48+07:00,51.5,160,0.0,921
1786720969,2026-08-14T22:22:49+07:00,52.9,160,0.0,921
1786720970,2026-08-14T22:22:50+07:00,53.3,160,0.0,921
1786720971,2026-08-14T22:22:51+07:00,54.5,160,0.0,921
1786720972,2026-08-14T22:22:52+07:00,54.6,160,0.0,921
1786720973,2026-08-14T22:22:53+07:00,53.9,160,0.0,921
1786720974,2026-08-14T22:22:54+07:00,53.0,160,0.0,921
1786720975,2026-08-14T22:22:55+07:00,55.8,160,0.0,921
1786720976,2026-08-14T22:22:56+07:00,51.3,160,1.0,921
1786720977,2026-08-14T22:22:57+07:00,61.2,160,0.0,921
1786720978,2026-08-14T22:22:58+07:00,55.7,160,0.0,921
1786720979,2026-08-14T22:22:59+07:00,50.8,160,0.0,921
1786720980,2026-08-14T22:23:00+07:00,57.9,160,0.0,921
1786720981,2026-08-14T22:23:01+07:00,53.0,160,0.0,921
1786720982,2026-08-14T22:23:02+07:00,52.2,160,0.0,921
1786720983,2026-08-14T22:23:03+07:00,53.4,160,0.0,921
1786720984,2026-08-14T22:23:04+07:00,55.6,160,0.0,921
1786720986,2026-08-14T22:23:06+07:00,52.4,160,0.0,921
1786720987,2026-08-14T22:23:07+07:00,51.4,161,2.6,922
1786720988,2026-08-14T22:23:08+07:00,53.0,161,0.0,922
1786720989,2026-08-14T22:23:09+07:00,53.8,161,0.0,922
1786720990,2026-08-14T22:23:10+07:00,53.9,161,0.0,922
1786720991,2026-08-14T22:23:11+07:00,56.1,161,0.0,922
1786720992,2026-08-14T22:23:12+07:00,51.0,161,0.0,922
1786720993,2026-08-14T22:23:13+07:00,55.7,161,0.0,922
1786720994,2026-08-14T22:23:14+07:00,53.3,161,0.0,922
1786720995,2026-08-14T22:23:15+07:00,60.2,161,0.0,922
1786720996,2026-08-14T22:23:16+07:00,53.7,161,0.0,922
1786720997,2026-08-14T22:23:17+07:00,53.5,161,4.0,922
1786720998,2026-08-14T22:23:18+07:00,59.8,161,0.0,922
1786720999,2026-08-14T22:23:19+07:00,54.3,161,0.0,922
1786721000,2026-08-14T22:23:20+07:00,52.1,161,0.0,922
1786721001,2026-08-14T22:23:21+07:00,55.3,161,0.0,922
1786721002,2026-08-14T22:23:22+07:00,54.2,161,0.1,922
1786721003,2026-08-14T22:23:23+07:00,52.7,161,0.0,922
1786721004,2026-08-14T22:23:24+07:00,53.1,161,0.0,922
1786721005,2026-08-14T22:23:25+07:00,51.7,161,0.0,922
1786721006,2026-08-14T22:23:26+07:00,52.8,161,0.0,922
1786721008,2026-08-14T22:23:28+07:00,53.3,161,0.0,922
1786721009,2026-08-14T22:23:29+07:00,51.3,161,0.0,922
1786721010,2026-08-14T22:23:30+07:00,53.7,161,0.2,922
1786721011,2026-08-14T22:23:31+07:00,54.8,163,0.0,922
1786721012,2026-08-14T22:23:32+07:00,53.9,163,0.0,922
1786721013,2026-08-14T22:23:33+07:00,54.5,163,0.0,922
1786721014,2026-08-14T22:23:34+07:00,56.1,164,0.0,922
1786721015,2026-08-14T22:23:35+07:00,55.6,164,0.0,922
1786721016,2026-08-14T22:23:36+07:00,53.9,164,0.0,922
1786721017,2026-08-14T22:23:37+07:00,52.1,165,0.0,922
1786721018,2026-08-14T22:23:38+07:00,51.6,165,0.0,922
1786721019,2026-08-14T22:23:39+07:00,51.7,165,0.0,922
1786721020,2026-08-14T22:23:40+07:00,54.1,164,0.1,922
1786721021,2026-08-14T22:23:41+07:00,54.3,164,0.0,922
1786721022,2026-08-14T22:23:42+07:00,50.9,164,0.0,922
1786721023,2026-08-14T22:23:43+07:00,55.5,165,0.0,922
1786721024,2026-08-14T22:23:44+07:00,51.6,165,0.0,922
1786721025,2026-08-14T22:23:45+07:00,54.4,165,0.0,922
1786721026,2026-08-14T22:23:46+07:00,55.0,168,0.0,922
1786721027,2026-08-14T22:23:47+07:00,51.9,168,0.0,922
1786721028,2026-08-14T22:23:48+07:00,50.3,168,0.0,922
1786721030,2026-08-14T22:23:50+07:00,5.1,168,127.4,899
1786721031,2026-08-14T22:23:51+07:00,0.0,168,105.7,906
1786721032,2026-08-14T22:23:52+07:00,0.0,168,96.5,913
1786721033,2026-08-14T22:23:53+07:00,0.0,168,106.9,922
1786721034,2026-08-14T22:23:54+07:00,0.0,168,68.7,930
1786721035,2026-08-14T22:23:55+07:00,8.7,73,0.6,930
