ts,iso,sut_cpu,sut_rss_mb,jmeter_cpu,jmeter_rss_mb
1786722404,2026-08-14T22:46:44+07:00,5.6,78,0.8,549
1786722405,2026-08-14T22:46:45+07:00,2.7,79,0.8,549
1786722406,2026-08-14T22:46:46+07:00,5.1,79,0.3,549
1786722407,2026-08-14T22:46:47+07:00,3.6,79,0.5,549
1786722408,2026-08-14T22:46:48+07:00,5.6,79,0.6,549
1786722409,2026-08-14T22:46:49+07:00,4.7,79,0.4,549
1786722410,2026-08-14T22:46:50+07:00,4.8,79,0.4,549
1786722411,2026-08-14T22:46:51+07:00,4.5,79,0.1,549
1786722412,2026-08-14T22:46:52+07:00,4.5,80,0.5,549
1786722413,2026-08-14T22:46:53+07:00,5.3,80,0.4,549
1786722414,2026-08-14T22:46:54+07:00,3.9,80,0.1,549
1786722416,2026-08-14T22:46:56+07:00,5.5,80,0.4,549
1786722417,2026-08-14T22:46:57+07:00,3.4,81,0.2,549
1786722418,2026-08-14T22:46:58+07:00,3.6,81,0.4,549
1786722419,2026-08-14T22:46:59+07:00,3.5,81,0.4,549
1786722420,2026-08-14T22:47:00+07:00,4.8,81,0.5,549
1786722421,2026-08-14T22:47:01+07:00,7.5,81,1.1,549
1786722422,2026-08-14T22:47:02+07:00,3.8,82,0.5,549
1786722423,2026-08-14T22:47:03+07:00,5.3,83,0.5,549
1786722424,2026-08-14T22:47:04+07:00,6.3,84,0.3,549
1786722425,2026-08-14T22:47:05+07:00,2.5,84,1.6,549
1786722426,2026-08-14T22:47:06+07:00,5.6,76,0.9,549
1786722427,2026-08-14T22:47:07+07:00,7.2,76,0.7,549
1786722428,2026-08-14T22:47:08+07:00,5.7,73,0.3,549
1786722429,2026-08-14T22:47:09+07:00,3.9,74,0.9,549
1786722430,2026-08-14T22:47:10+07:00,6.2,75,0.9,549
1786722432,2026-08-14T22:47:12+07:00,5.6,75,0.3,549
1786722433,2026-08-14T22:47:13+07:00,4.1,76,0.6,549
1786722434,2026-08-14T22:47:14+07:00,6.3,76,0.8,549
1786722435,2026-08-14T22:47:15+07:00,4.8,76,0.7,549
1786722436,2026-08-14T22:47:16+07:00,6.6,76,0.8,549
1786722437,2026-08-14T22:47:17+07:00,4.0,76,0.2,549
1786722438,2026-08-14T22:47:18+07:00,5.3,76,0.4,549
1786722439,2026-08-14T22:47:19+07:00,5.5,77,0.3,549
1786722440,2026-08-14T22:47:20+07:00,5.5,78,0.5,549
1786722441,2026-08-14T22:47:21+07:00,7.6,78,0.5,549
1786722442,2026-08-14T22:47:22+07:00,6.5,79,0.1,549
1786722443,2026-08-14T22:47:23+07:00,2.3,79,0.2,549
1786722444,2026-08-14T22:47:24+07:00,4.3,80,0.1,549
1786722445,2026-08-14T22:47:25+07:00,3.6,80,0.4,549
1786722446,2026-08-14T22:47:26+07:00,4.7,80,0.9,549
1786722448,2026-08-14T22:47:28+07:00,5.9,80,0.2,549
1786722449,2026-08-14T22:47:29+07:00,3.1,80,0.3,549
1786722450,2026-08-14T22:47:30+07:00,4.5,80,1.0,549
1786722451,2026-08-14T22:47:31+07:00,5.7,80,0.6,549
1786722452,2026-08-14T22:47:32+07:00,4.4,80,0.5,549
1786722453,2026-08-14T22:47:33+07:00,6.0,81,0.7,549
1786722454,2026-08-14T22:47:34+07:00,5.3,81,0.8,549
1786722455,2026-08-14T22:47:35+07:00,6.1,81,0.2,549
1786722456,2026-08-14T22:47:36+07:00,4.4,81,0.6,549
1786722457,2026-08-14T22:47:37+07:00,3.7,81,0.2,549
1786722458,2026-08-14T22:47:38+07:00,5.2,82,0.3,549
1786722459,2026-08-14T22:47:39+07:00,2.3,83,0.0,549
1786722460,2026-08-14T22:47:40+07:00,4.0,84,0.6,549
1786722461,2026-08-14T22:47:41+07:00,5.3,84,0.9,549
1786722462,2026-08-14T22:47:42+07:00,5.3,84,0.4,549
1786722464,2026-08-14T22:47:44+07:00,5.7,85,0.8,549
1786722465,2026-08-14T22:47:45+07:00,5.1,86,0.6,549
1786722466,2026-08-14T22:47:46+07:00,7.6,87,0.5,549
1786722467,2026-08-14T22:47:47+07:00,3.8,87,0.6,548
1786722468,2026-08-14T22:47:48+07:00,6.6,75,0.3,548
1786722469,2026-08-14T22:47:49+07:00,0.1,75,39.0,775
