ts,iso,sut_cpu,sut_rss_mb,jmeter_cpu,jmeter_rss_mb
1786784763,2026-08-15T16:06:03+07:00,3.7,66,1.8,377
1786784764,2026-08-15T16:06:04+07:00,6.5,66,4.4,378
1786784765,2026-08-15T16:06:05+07:00,6.2,67,12.2,379
1786784766,2026-08-15T16:06:06+07:00,3.0,66,2.7,381
1786784767,2026-08-15T16:06:07+07:00,2.4,66,5.4,382
1786784768,2026-08-15T16:06:08+07:00,3.1,66,2.6,383
1786784770,2026-08-15T16:06:10+07:00,1.2,67,0.7,384
1786784771,2026-08-15T16:06:11+07:00,2.5,67,6.4,385
1786784772,2026-08-15T16:06:12+07:00,2.6,67,2.1,386
1786784773,2026-08-15T16:06:13+07:00,6.0,67,3.2,388
1786784774,2026-08-15T16:06:14+07:00,1.4,67,0.4,388
1786784775,2026-08-15T16:06:15+07:00,4.6,67,5.0,389
1786784776,2026-08-15T16:06:16+07:00,11.9,68,2.9,391
1786784777,2026-08-15T16:06:17+07:00,3.3,68,1.9,392
1786784778,2026-08-15T16:06:18+07:00,3.6,67,6.7,399
1786784779,2026-08-15T16:06:19+07:00,1.3,67,3.8,399
1786784780,2026-08-15T16:06:20+07:00,3.4,67,2.4,399
1786784782,2026-08-15T16:06:22+07:00,3.7,67,10.2,400
1786784783,2026-08-15T16:06:23+07:00,4.0,68,4.8,400
1786784784,2026-08-15T16:06:24+07:00,4.2,68,3.0,400
1786784785,2026-08-15T16:06:25+07:00,1.8,68,1.2,400
1786784786,2026-08-15T16:06:26+07:00,1.9,68,4.7,400
1786784787,2026-08-15T16:06:27+07:00,3.2,67,4.2,400
1786784788,2026-08-15T16:06:28+07:00,7.3,68,4.3,400
1786784789,2026-08-15T16:06:29+07:00,1.9,68,2.0,400
1786784790,2026-08-15T16:06:30+07:00,2.2,68,4.1,400
1786784791,2026-08-15T16:06:31+07:00,4.0,67,1.2,400
1786784792,2026-08-15T16:06:32+07:00,5.7,67,2.9,400
1786784793,2026-08-15T16:06:33+07:00,120.7,96,163.3,488
1786784795,2026-08-15T16:06:35+07:00,110.9,108,142.3,753
1786784796,2026-08-15T16:06:36+07:00,109.4,127,112.7,928
1786784797,2026-08-15T16:06:37+07:00,106.7,127,26.3,951
1786784798,2026-08-15T16:06:38+07:00,107.0,132,3.0,953
1786784799,2026-08-15T16:06:39+07:00,106.3,140,3.7,962
1786784800,2026-08-15T16:06:40+07:00,108.3,131,2.9,965
1786784801,2026-08-15T16:06:41+07:00,108.3,139,0.5,965
1786784802,2026-08-15T16:06:42+07:00,109.0,140,1.8,967
1786784803,2026-08-15T16:06:43+07:00,108.7,141,9.4,967
1786784804,2026-08-15T16:06:44+07:00,106.7,138,1.9,967
1786784805,2026-08-15T16:06:45+07:00,109.8,141,5.6,968
1786784806,2026-08-15T16:06:46+07:00,107.1,143,0.1,968
1786784807,2026-08-15T16:06:47+07:00,110.7,145,0.4,968
1786784808,2026-08-15T16:06:48+07:00,107.5,149,4.8,968
1786784809,2026-08-15T16:06:49+07:00,109.9,138,0.4,968
1786784810,2026-08-15T16:06:50+07:00,105.0,139,5.2,968
1786784811,2026-08-15T16:06:51+07:00,112.4,136,4.4,969
1786784812,2026-08-15T16:06:52+07:00,112.2,142,0.0,969
1786784813,2026-08-15T16:06:53+07:00,115.1,145,0.2,969
1786784814,2026-08-15T16:06:54+07:00,112.3,145,2.9,973
1786784816,2026-08-15T16:06:56+07:00,112.0,145,0.1,973
1786784817,2026-08-15T16:06:57+07:00,114.4,141,0.6,975
1786784818,2026-08-15T16:06:58+07:00,112.3,144,1.2,977
1786784819,2026-08-15T16:06:59+07:00,113.5,145,7.1,983
1786784820,2026-08-15T16:07:00+07:00,110.4,149,0.3,983
1786784821,2026-08-15T16:07:01+07:00,109.6,148,1.3,989
1786784822,2026-08-15T16:07:02+07:00,110.9,147,0.1,994
1786784823,2026-08-15T16:07:03+07:00,112.1,149,0.1,994
1786784824,2026-08-15T16:07:04+07:00,106.3,151,4.8,994
1786784825,2026-08-15T16:07:05+07:00,100.3,154,0.3,994
1786784826,2026-08-15T16:07:06+07:00,112.0,144,0.2,994
1786784827,2026-08-15T16:07:07+07:00,112.3,150,1.8,994
1786784828,2026-08-15T16:07:08+07:00,109.0,154,0.1,994
1786784829,2026-08-15T16:07:09+07:00,110.9,150,0.0,994
1786784830,2026-08-15T16:07:10+07:00,113.7,137,0.1,994
1786784831,2026-08-15T16:07:11+07:00,117.7,147,0.3,994
1786784832,2026-08-15T16:07:12+07:00,112.9,148,0.0,994
1786784833,2026-08-15T16:07:13+07:00,112.5,151,0.1,994
1786784834,2026-08-15T16:07:14+07:00,115.9,147,0.5,994
1786784836,2026-08-15T16:07:16+07:00,107.6,151,0.6,994
1786784837,2026-08-15T16:07:17+07:00,120.3,153,0.3,994
1786784838,2026-08-15T16:07:18+07:00,112.4,155,0.4,994
1786784839,2026-08-15T16:07:19+07:00,114.8,156,1.2,994
1786784840,2026-08-15T16:07:20+07:00,114.2,155,9.8,994
1786784841,2026-08-15T16:07:21+07:00,117.6,141,0.6,994
1786784842,2026-08-15T16:07:22+07:00,112.8,150,2.4,994
1786784843,2026-08-15T16:07:23+07:00,111.5,153,0.3,994
1786784844,2026-08-15T16:07:24+07:00,114.8,155,0.1,995
1786784845,2026-08-15T16:07:25+07:00,115.8,155,2.1,995
1786784846,2026-08-15T16:07:26+07:00,113.0,155,0.1,995
1786784847,2026-08-15T16:07:27+07:00,111.2,153,0.1,995
1786784848,2026-08-15T16:07:28+07:00,112.0,151,2.0,995
1786784849,2026-08-15T16:07:29+07:00,116.2,155,0.0,995
1786784850,2026-08-15T16:07:30+07:00,112.5,156,0.3,995
1786784851,2026-08-15T16:07:31+07:00,115.2,157,4.3,995
1786784852,2026-08-15T16:07:32+07:00,115.7,155,0.5,995
1786784853,2026-08-15T16:07:33+07:00,18.8,157,2.0,968
1786784854,2026-08-15T16:07:34+07:00,4.4,157,0.4,968
1786784856,2026-08-15T16:07:36+07:00,3.3,157,0.7,968
1786784857,2026-08-15T16:07:37+07:00,2.6,157,0.5,968
1786784858,2026-08-15T16:07:38+07:00,2.0,157,0.2,968
1786784859,2026-08-15T16:07:39+07:00,2.8,157,0.3,968
1786784860,2026-08-15T16:07:40+07:00,4.1,157,0.6,968
1786784861,2026-08-15T16:07:41+07:00,19.8,77,0.8,968
1786784862,2026-08-15T16:07:42+07:00,7.5,70,0.7,968
1786784863,2026-08-15T16:07:43+07:00,3.7,70,0.9,968
1786784864,2026-08-15T16:07:44+07:00,3.9,71,0.7,968
1786784865,2026-08-15T16:07:45+07:00,3.5,71,1.5,968
1786784866,2026-08-15T16:07:46+07:00,1.5,71,0.5,968
1786784867,2026-08-15T16:07:47+07:00,2.8,71,0.7,968
1786784868,2026-08-15T16:07:48+07:00,1.6,71,0.2,968
1786784869,2026-08-15T16:07:49+07:00,5.0,71,1.0,968
1786784871,2026-08-15T16:07:51+07:00,4.5,72,0.6,968
1786784872,2026-08-15T16:07:52+07:00,0.8,72,0.1,968
1786784873,2026-08-15T16:07:53+07:00,4.5,71,0.8,968
1786784874,2026-08-15T16:07:54+07:00,2.6,72,0.2,968
1786784875,2026-08-15T16:07:55+07:00,1.4,72,0.4,968
1786784876,2026-08-15T16:07:56+07:00,2.7,72,0.6,968
1786784877,2026-08-15T16:07:57+07:00,1.8,73,0.3,968
1786784878,2026-08-15T16:07:58+07:00,4.0,72,0.8,968
1786784879,2026-08-15T16:07:59+07:00,8.4,72,1.9,968
1786784880,2026-08-15T16:08:00+07:00,4.4,72,1.1,968
1786784881,2026-08-15T16:08:01+07:00,8.7,73,0.7,968
1786784882,2026-08-15T16:08:02+07:00,4.7,74,0.5,968
1786784884,2026-08-15T16:08:04+07:00,1.5,74,0.1,968
1786784885,2026-08-15T16:08:05+07:00,2.0,73,0.2,968
1786784886,2026-08-15T16:08:06+07:00,3.2,73,0.6,968
1786784887,2026-08-15T16:08:07+07:00,2.6,73,0.6,968
1786784888,2026-08-15T16:08:08+07:00,5.5,74,0.4,968
1786784889,2026-08-15T16:08:09+07:00,4.1,74,0.5,968
1786784890,2026-08-15T16:08:10+07:00,5.7,73,1.8,968
1786784891,2026-08-15T16:08:11+07:00,2.6,74,0.4,968
1786784892,2026-08-15T16:08:12+07:00,1.9,75,0.5,968
1786784893,2026-08-15T16:08:13+07:00,4.8,74,0.8,968
1786784894,2026-08-15T16:08:14+07:00,3.2,75,1.1,968
1786784896,2026-08-15T16:08:16+07:00,5.2,74,0.8,968
1786784897,2026-08-15T16:08:17+07:00,7.6,75,0.9,968
1786784898,2026-08-15T16:08:18+07:00,1.6,76,0.3,968
1786784899,2026-08-15T16:08:19+07:00,1.5,75,0.2,968
1786784900,2026-08-15T16:08:20+07:00,4.1,75,0.3,968
1786784901,2026-08-15T16:08:21+07:00,5.3,76,0.6,968
1786784902,2026-08-15T16:08:22+07:00,2.2,76,0.3,968
1786784903,2026-08-15T16:08:23+07:00,3.4,76,1.0,968
1786784904,2026-08-15T16:08:24+07:00,2.8,76,0.7,968
1786784905,2026-08-15T16:08:25+07:00,3.9,76,0.8,968
1786784906,2026-08-15T16:08:26+07:00,1.4,76,0.3,968
1786784908,2026-08-15T16:08:28+07:00,4.2,77,0.4,968
1786784909,2026-08-15T16:08:29+07:00,4.2,76,1.1,968
1786784910,2026-08-15T16:08:30+07:00,5.5,76,1.7,968
1786784911,2026-08-15T16:08:31+07:00,2.7,76,0.4,968
1786784912,2026-08-15T16:08:32+07:00,2.2,76,0.2,968
1786784913,2026-08-15T16:08:33+07:00,11.6,78,4.9,968
1786784914,2026-08-15T16:08:34+07:00,118.2,107,24.3,968
1786784915,2026-08-15T16:08:35+07:00,114.4,140,16.6,968
1786784916,2026-08-15T16:08:36+07:00,106.0,147,8.3,969
1786784917,2026-08-15T16:08:37+07:00,105.9,150,2.1,969
1786784918,2026-08-15T16:08:38+07:00,104.5,155,4.0,969
1786784919,2026-08-15T16:08:39+07:00,109.1,157,0.5,969
1786784920,2026-08-15T16:08:40+07:00,107.7,146,0.3,969
1786784921,2026-08-15T16:08:41+07:00,107.1,153,0.6,969
1786784922,2026-08-15T16:08:42+07:00,109.5,150,0.6,969
1786784923,2026-08-15T16:08:43+07:00,107.8,156,2.2,969
1786784924,2026-08-15T16:08:44+07:00,111.5,159,0.4,969
1786784926,2026-08-15T16:08:46+07:00,111.6,159,0.2,969
1786784927,2026-08-15T16:08:47+07:00,106.9,150,0.1,969
1786784928,2026-08-15T16:08:48+07:00,107.1,155,0.3,969
1786784929,2026-08-15T16:08:49+07:00,105.6,154,5.7,969
1786784930,2026-08-15T16:08:50+07:00,110.5,158,0.0,969
1786784931,2026-08-15T16:08:51+07:00,89.1,159,13.7,969
1786784932,2026-08-15T16:08:52+07:00,106.3,161,0.6,969
1786784933,2026-08-15T16:08:53+07:00,108.5,164,0.3,969
1786784934,2026-08-15T16:08:54+07:00,108.8,165,6.8,969
1786784935,2026-08-15T16:08:55+07:00,119.5,163,0.1,969
1786784936,2026-08-15T16:08:56+07:00,114.7,160,0.6,969
1786784937,2026-08-15T16:08:57+07:00,116.0,162,0.3,969
1786784938,2026-08-15T16:08:58+07:00,119.8,161,0.1,969
1786784939,2026-08-15T16:08:59+07:00,115.8,163,1.6,970
1786784940,2026-08-15T16:09:00+07:00,116.3,159,0.1,970
1786784941,2026-08-15T16:09:01+07:00,116.6,165,0.3,976
1786784942,2026-08-15T16:09:02+07:00,117.2,164,1.8,982
1786784943,2026-08-15T16:09:03+07:00,119.6,165,0.5,982
1786784944,2026-08-15T16:09:04+07:00,123.1,167,0.0,988
1786784945,2026-08-15T16:09:05+07:00,102.8,167,0.0,989
1786784947,2026-08-15T16:09:07+07:00,110.4,170,0.4,989
1786784948,2026-08-15T16:09:08+07:00,113.6,166,0.0,989
1786784949,2026-08-15T16:09:09+07:00,120.0,164,0.2,989
1786784950,2026-08-15T16:09:10+07:00,122.8,168,0.8,989
1786784951,2026-08-15T16:09:11+07:00,111.3,168,0.3,989
1786784952,2026-08-15T16:09:12+07:00,112.6,169,0.4,989
1786784953,2026-08-15T16:09:13+07:00,113.1,167,0.2,989
1786784954,2026-08-15T16:09:14+07:00,121.2,170,0.1,989
1786784955,2026-08-15T16:09:15+07:00,114.6,172,0.1,989
1786784956,2026-08-15T16:09:16+07:00,108.1,173,4.4,989
1786784957,2026-08-15T16:09:17+07:00,112.0,174,0.5,989
1786784958,2026-08-15T16:09:18+07:00,112.3,176,0.0,989
1786784959,2026-08-15T16:09:19+07:00,118.5,165,0.0,989
1786784960,2026-08-15T16:09:20+07:00,109.1,173,2.4,989
1786784961,2026-08-15T16:09:21+07:00,112.7,168,1.1,989
1786784962,2026-08-15T16:09:22+07:00,114.5,166,0.1,989
1786784963,2026-08-15T16:09:23+07:00,112.9,169,0.3,989
1786784964,2026-08-15T16:09:24+07:00,114.6,174,1.4,989
1786784965,2026-08-15T16:09:25+07:00,122.5,170,0.4,989
1786784966,2026-08-15T16:09:26+07:00,119.1,174,0.2,989
1786784967,2026-08-15T16:09:27+07:00,117.0,177,4.0,989
1786784969,2026-08-15T16:09:29+07:00,115.8,177,0.6,989
1786784970,2026-08-15T16:09:30+07:00,123.4,177,0.3,989
1786784971,2026-08-15T16:09:31+07:00,117.0,177,0.0,989
1786784972,2026-08-15T16:09:32+07:00,116.2,173,0.0,989
1786784973,2026-08-15T16:09:33+07:00,108.6,176,1.2,989
1786784974,2026-08-15T16:09:34+07:00,10.5,176,0.9,961
1786784975,2026-08-15T16:09:35+07:00,3.0,176,0.2,961
1786784976,2026-08-15T16:09:36+07:00,4.4,176,0.9,961
1786784977,2026-08-15T16:09:37+07:00,4.2,176,0.6,961
1786784978,2026-08-15T16:09:38+07:00,1.3,176,0.3,961
1786784979,2026-08-15T16:09:39+07:00,0.9,176,0.0,961
1786784980,2026-08-15T16:09:40+07:00,26.3,110,1.1,961
1786784981,2026-08-15T16:09:41+07:00,10.8,75,0.7,961
1786784982,2026-08-15T16:09:42+07:00,1.9,75,0.5,961
1786784984,2026-08-15T16:09:44+07:00,5.9,75,0.8,961
1786784985,2026-08-15T16:09:45+07:00,3.9,76,0.5,961
1786784986,2026-08-15T16:09:46+07:00,3.7,77,0.6,961
1786784987,2026-08-15T16:09:47+07:00,2.1,76,0.2,961
1786784988,2026-08-15T16:09:48+07:00,2.5,76,0.4,961
1786784989,2026-08-15T16:09:49+07:00,4.0,76,0.7,961
1786784990,2026-08-15T16:09:50+07:00,3.4,77,0.4,961
1786784991,2026-08-15T16:09:51+07:00,3.8,76,0.6,961
1786784992,2026-08-15T16:09:52+07:00,2.5,76,0.1,961
1786784993,2026-08-15T16:09:53+07:00,0.8,76,0.1,961
1786784994,2026-08-15T16:09:54+07:00,3.3,76,0.4,961
1786784996,2026-08-15T16:09:56+07:00,2.3,77,0.5,961
1786784997,2026-08-15T16:09:57+07:00,4.0,78,0.4,961
1786784998,2026-08-15T16:09:58+07:00,2.2,77,0.3,961
1786784999,2026-08-15T16:09:59+07:00,5.0,77,0.5,961
1786785000,2026-08-15T16:10:00+07:00,1.9,77,0.4,961
1786785001,2026-08-15T16:10:01+07:00,5.2,77,2.8,961
1786785002,2026-08-15T16:10:02+07:00,5.2,78,0.0,960
1786785003,2026-08-15T16:10:03+07:00,0.7,78,110.9,964
1786785004,2026-08-15T16:10:04+07:00,0.0,78,104.5,965
1786785005,2026-08-15T16:10:05+07:00,0.0,78,118.2,974
1786785006,2026-08-15T16:10:06+07:00,0.0,78,189.6,985
1786785007,2026-08-15T16:10:07+07:00,0.0,78,0.5,985
