ts,iso,sut_cpu,sut_rss_mb,jmeter_cpu,jmeter_rss_mb
1786713949,2026-08-14T20:25:49+07:00,111.8,133,12.3,852
1786713950,2026-08-14T20:25:50+07:00,12.5,133,221.4,854
1786713951,2026-08-14T20:25:51+07:00,76.3,104,72.6,855
1786713952,2026-08-14T20:25:52+07:00,111.4,124,15.2,855
1786713953,2026-08-14T20:25:53+07:00,116.4,120,16.5,855
1786713954,2026-08-14T20:25:54+07:00,119.8,124,16.2,856
1786713955,2026-08-14T20:25:55+07:00,119.1,126,14.3,856
1786713956,2026-08-14T20:25:56+07:00,112.6,127,11.1,856
1786713957,2026-08-14T20:25:57+07:00,110.9,129,11.2,856
1786713958,2026-08-14T20:25:58+07:00,114.3,131,13.7,856
1786713959,2026-08-14T20:25:59+07:00,109.3,132,10.6,856
1786713960,2026-08-14T20:26:00+07:00,117.3,131,12.0,856
1786713961,2026-08-14T20:26:01+07:00,111.8,132,11.1,856
1786713962,2026-08-14T20:26:02+07:00,113.7,133,12.1,856
1786713963,2026-08-14T20:26:03+07:00,117.6,134,14.0,856
1786713964,2026-08-14T20:26:04+07:00,113.0,134,13.9,856
1786713965,2026-08-14T20:26:05+07:00,122.0,135,17.8,856
1786713966,2026-08-14T20:26:06+07:00,120.3,136,14.4,856
1786713968,2026-08-14T20:26:08+07:00,117.0,136,14.1,856
1786713969,2026-08-14T20:26:09+07:00,117.5,136,14.8,856
1786713970,2026-08-14T20:26:10+07:00,117.8,137,14.8,857
1786713971,2026-08-14T20:26:11+07:00,119.8,138,15.0,857
1786713972,2026-08-14T20:26:12+07:00,112.6,138,14.6,857
1786713973,2026-08-14T20:26:13+07:00,114.4,138,16.9,857
1786713974,2026-08-14T20:26:14+07:00,122.1,138,14.5,857
1786713975,2026-08-14T20:26:15+07:00,114.8,138,15.2,857
1786713976,2026-08-14T20:26:16+07:00,103.5,138,10.9,857
1786713977,2026-08-14T20:26:17+07:00,114.5,138,12.2,858
1786713978,2026-08-14T20:26:18+07:00,23.2,139,199.0,858
1786713979,2026-08-14T20:26:19+07:00,98.6,139,54.4,859
1786713980,2026-08-14T20:26:20+07:00,110.8,139,13.6,859
1786713981,2026-08-14T20:26:21+07:00,108.6,139,99.9,859
1786713982,2026-08-14T20:26:22+07:00,7.6,139,211.9,859
1786713983,2026-08-14T20:26:23+07:00,103.9,117,31.8,860
1786713984,2026-08-14T20:26:24+07:00,116.3,138,14.9,860
1786713985,2026-08-14T20:26:25+07:00,118.0,129,14.6,860
1786713986,2026-08-14T20:26:26+07:00,120.6,134,14.1,860
1786713987,2026-08-14T20:26:27+07:00,117.1,135,14.3,860
1786713988,2026-08-14T20:26:29+07:00,118.4,137,14.6,860
1786713990,2026-08-14T20:26:30+07:00,113.5,138,14.4,860
1786713991,2026-08-14T20:26:31+07:00,113.7,139,14.6,860
1786713992,2026-08-14T20:26:32+07:00,115.7,140,14.8,860
1786713993,2026-08-14T20:26:33+07:00,118.4,141,14.3,860
1786713994,2026-08-14T20:26:34+07:00,114.2,141,14.0,860
1786713995,2026-08-14T20:26:35+07:00,115.9,142,14.7,860
1786713996,2026-08-14T20:26:36+07:00,122.0,142,15.2,855
1786713997,2026-08-14T20:26:37+07:00,121.4,143,14.7,855
1786713998,2026-08-14T20:26:38+07:00,47.1,143,113.2,855
1786713999,2026-08-14T20:26:39+07:00,68.3,143,77.8,855
1786714000,2026-08-14T20:26:40+07:00,115.2,128,14.5,855
1786714001,2026-08-14T20:26:41+07:00,115.7,134,14.5,855
1786714002,2026-08-14T20:26:42+07:00,118.7,134,14.2,855
1786714003,2026-08-14T20:26:43+07:00,116.5,136,14.0,855
1786714004,2026-08-14T20:26:44+07:00,114.5,140,14.1,855
1786714005,2026-08-14T20:26:45+07:00,114.1,140,14.1,855
1786714006,2026-08-14T20:26:46+07:00,110.5,141,13.5,855
1786714007,2026-08-14T20:26:47+07:00,110.5,143,12.3,855
1786714008,2026-08-14T20:26:48+07:00,11.1,143,0.3,850
1786714010,2026-08-14T20:26:50+07:00,0.0,143,0,0
