ts,iso,sut_cpu,sut_rss_mb,jmeter_cpu,jmeter_rss_mb
1786712844,2026-08-14T20:07:24+07:00,25.4,97,23.4,384
1786712846,2026-08-14T20:07:26+07:00,31.3,97,4.6,384
1786712847,2026-08-14T20:07:27+07:00,30.5,97,12.4,384
1786712848,2026-08-14T20:07:28+07:00,31.4,97,6.3,384
1786712849,2026-08-14T20:07:29+07:00,41.5,97,7.1,384
1786712850,2026-08-14T20:07:30+07:00,27.0,97,8.4,384
1786712851,2026-08-14T20:07:31+07:00,35.0,97,21.3,384
1786712852,2026-08-14T20:07:32+07:00,31.0,97,10.8,384
1786712853,2026-08-14T20:07:33+07:00,31.2,97,12.4,384
1786712854,2026-08-14T20:07:34+07:00,35.1,97,6.5,384
1786712855,2026-08-14T20:07:35+07:00,30.6,97,8.3,385
1786712856,2026-08-14T20:07:36+07:00,20.9,97,20.8,386
1786712857,2026-08-14T20:07:37+07:00,18.2,97,40.8,387
1786712858,2026-08-14T20:07:38+07:00,14.1,97,44.1,388
1786712859,2026-08-14T20:07:39+07:00,6.5,97,22.8,393
1786712861,2026-08-14T20:07:41+07:00,33.5,97,13.1,400
1786712862,2026-08-14T20:07:42+07:00,28.7,97,4.6,407
1786712863,2026-08-14T20:07:43+07:00,21.8,97,17.1,417
1786712864,2026-08-14T20:07:44+07:00,27.3,97,6.8,417
1786712865,2026-08-14T20:07:45+07:00,28.3,97,11.2,418
1786712866,2026-08-14T20:07:46+07:00,16.8,97,18.4,421
1786712867,2026-08-14T20:07:47+07:00,29.5,97,5.3,421
1786712868,2026-08-14T20:07:48+07:00,29.9,97,3.3,421
1786712869,2026-08-14T20:07:49+07:00,33.3,97,4.1,421
1786712870,2026-08-14T20:07:50+07:00,36.6,97,8.0,421
1786712871,2026-08-14T20:07:51+07:00,27.5,97,10.0,422
1786712872,2026-08-14T20:07:52+07:00,33.9,97,18.1,422
1786712873,2026-08-14T20:07:53+07:00,24.2,97,18.9,422
1786712875,2026-08-14T20:07:55+07:00,28.2,97,2.7,422
1786712876,2026-08-14T20:07:56+07:00,33.7,97,4.0,422
1786712877,2026-08-14T20:07:57+07:00,35.3,97,3.3,422
1786712878,2026-08-14T20:07:58+07:00,30.5,97,2.5,422
1786712879,2026-08-14T20:07:59+07:00,31.7,97,7.2,422
1786712880,2026-08-14T20:08:00+07:00,33.0,97,5.0,423
1786712881,2026-08-14T20:08:01+07:00,31.9,97,4.2,427
1786712882,2026-08-14T20:08:02+07:00,38.8,97,4.7,434
1786712883,2026-08-14T20:08:03+07:00,30.8,97,2.1,440
1786712884,2026-08-14T20:08:04+07:00,36.0,97,3.8,447
1786712885,2026-08-14T20:08:05+07:00,33.8,98,3.2,454
1786712886,2026-08-14T20:08:06+07:00,33.4,98,2.8,461
1786712888,2026-08-14T20:08:08+07:00,27.2,98,2.5,468
1786712889,2026-08-14T20:08:09+07:00,33.5,98,4.4,474
1786712890,2026-08-14T20:08:10+07:00,36.2,98,2.8,482
1786712891,2026-08-14T20:08:11+07:00,29.7,98,2.0,489
1786712892,2026-08-14T20:08:12+07:00,27.5,98,11.5,496
1786712893,2026-08-14T20:08:13+07:00,33.0,98,2.3,503
1786712894,2026-08-14T20:08:14+07:00,33.6,98,6.2,510
1786712895,2026-08-14T20:08:15+07:00,36.0,96,4.4,517
1786712896,2026-08-14T20:08:16+07:00,35.2,96,3.9,525
1786712897,2026-08-14T20:08:17+07:00,32.9,96,3.3,532
1786712898,2026-08-14T20:08:18+07:00,27.3,96,4.4,539
1786712899,2026-08-14T20:08:19+07:00,21.5,93,3.3,315
1786712901,2026-08-14T20:08:21+07:00,25.2,93,5.4,346
1786712902,2026-08-14T20:08:22+07:00,25.5,93,2.2,352
1786712903,2026-08-14T20:08:23+07:00,19.7,92,13.3,366
1786712904,2026-08-14T20:08:24+07:00,0.4,92,0.1,370
1786712905,2026-08-14T20:08:25+07:00,0.0,92,0,0
