ts,iso,sut_cpu,sut_rss_mb,jmeter_cpu,jmeter_rss_mb
1786712451,2026-08-14T20:00:51+07:00,1.6,63,2.3,259
1786712452,2026-08-14T20:00:52+07:00,3.7,63,3.9,260
1786712453,2026-08-14T20:00:53+07:00,3.8,62,2.3,260
1786712454,2026-08-14T20:00:54+07:00,2.1,63,2.5,260
1786712455,2026-08-14T20:00:55+07:00,2.1,62,1.1,260
1786712456,2026-08-14T20:00:56+07:00,2.0,63,2.3,260
1786712457,2026-08-14T20:00:57+07:00,1.7,63,2.7,260
1786712459,2026-08-14T20:00:59+07:00,6.0,62,2.1,260
1786712460,2026-08-14T20:01:00+07:00,3.9,62,1.8,260
1786712461,2026-08-14T20:01:01+07:00,3.4,63,1.2,260
1786712462,2026-08-14T20:01:02+07:00,2.3,63,0.7,260
1786712463,2026-08-14T20:01:03+07:00,4.0,63,3.1,260
1786712464,2026-08-14T20:01:04+07:00,3.7,63,12.4,260
1786712465,2026-08-14T20:01:05+07:00,4.2,64,2.1,260
1786712466,2026-08-14T20:01:06+07:00,4.0,63,3.0,261
1786712467,2026-08-14T20:01:07+07:00,5.2,63,4.9,261
1786712468,2026-08-14T20:01:08+07:00,1.9,63,0.3,261
1786712469,2026-08-14T20:01:09+07:00,2.1,64,1.0,261
1786712470,2026-08-14T20:01:10+07:00,4.2,63,1.7,261
1786712472,2026-08-14T20:01:12+07:00,2.9,62,1.0,261
1786712473,2026-08-14T20:01:13+07:00,5.0,63,5.2,261
1786712474,2026-08-14T20:01:14+07:00,4.6,64,2.9,261
1786712475,2026-08-14T20:01:15+07:00,3.7,63,2.2,261
1786712476,2026-08-14T20:01:16+07:00,10.2,63,5.6,261
1786712477,2026-08-14T20:01:17+07:00,4.8,63,2.0,261
1786712478,2026-08-14T20:01:18+07:00,2.8,64,1.1,261
1786712479,2026-08-14T20:01:19+07:00,3.3,63,0.6,261
1786712480,2026-08-14T20:01:20+07:00,6.8,63,5.2,259
1786712481,2026-08-14T20:01:21+07:00,0.8,63,1.2,259
1786712482,2026-08-14T20:01:22+07:00,0.0,63,0,0
1786712483,2026-08-14T20:01:23+07:00,0.0,63,0,0
