ts,iso,sut_cpu,sut_rss_mb,jmeter_cpu,jmeter_rss_mb
1786712576,2026-08-14T20:02:56+07:00,3.1,89,0.7,236
1786712577,2026-08-14T20:02:57+07:00,8.1,89,3.7,236
1786712578,2026-08-14T20:02:58+07:00,6.3,89,10.1,236
1786712579,2026-08-14T20:02:59+07:00,7.7,92,2.6,236
1786712580,2026-08-14T20:03:00+07:00,4.6,92,1.0,236
1786712581,2026-08-14T20:03:01+07:00,6.6,92,2.1,236
1786712582,2026-08-14T20:03:02+07:00,10.8,92,3.8,236
1786712584,2026-08-14T20:03:04+07:00,7.0,92,3.9,236
1786712585,2026-08-14T20:03:05+07:00,5.9,92,1.4,235
1786712586,2026-08-14T20:03:06+07:00,3.5,92,7.1,233
1786712587,2026-08-14T20:03:07+07:00,1.2,91,0.6,232
1786712588,2026-08-14T20:03:08+07:00,0.0,91,0,0
1786712589,2026-08-14T20:03:09+07:00,0.0,91,0,0
